Datum,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Richtwert,Höchstwert
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1,4,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Chlorophyta,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Chrysophyta,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Crypto-/Dinogruppe,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Cyanobakterien,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Euglenophyta,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton,Biologische Parameter,µg/L,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ammonium,Allgemeine chemische Parameter,µg/L,3,6,,100
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromat,Allgemeine chemische Parameter,µg/L,0.1,1.9,,10
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromid,Allgemeine chemische Parameter,µg/L,2,14,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Chlorid,Allgemeine chemische Parameter,mg/L,0.2,6.1,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Fluorid,Allgemeine chemische Parameter,mg/L,0.003,0.064,,1.5
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Kieselsäure als Siliziumdioxid,Allgemeine chemische Parameter,mg/L,0.2,4.2,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Nitrat,Allgemeine chemische Parameter,mg/L,0.2,3.3,,40
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Nitrit,Allgemeine chemische Parameter,µg/L,1,NA,,100
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Phosphat-Phosphor,Allgemeine chemische Parameter,µg/L,2,8,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sauerstoff,Allgemeine chemische Parameter,mg/L,0.2,12.66,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sauerstoffsättigung,Allgemeine chemische Parameter,%,,110,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sulfat,Allgemeine chemische Parameter,mg/L,0.2,13.6,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Temperatur,Allgemeine Parameter,°C,,6.9,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Benzol,Benzinzusatzstoffe,ng/L,20,NA,,1000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,ETBE,Benzinzusatzstoffe,ng/L,20,NA,,5000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ethylbenzol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,m/p-Xylol,Benzinzusatzstoffe,ng/L,40,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,MTBE,Benzinzusatzstoffe,ng/L,20,NA,,5000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,o-Xylol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Summe Aliphaten C5-C10,Benzinzusatzstoffe,ng/L,300,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Summe BTEX,Benzinzusatzstoffe,ng/L,120,NA,,3000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,TAME,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Toluol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"[D-Asp3, E-Dhb7]-MC-RR gebunden",Biologische Parameter,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"[D-Asp3, E-Dhb7]-MC-RR gelöst",Biologische Parameter,ng/L,10,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin LR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin LR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin RR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin RR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin YR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Microcystin YR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"1,3-PDTA",Komplexbildner,µg/L,0.5,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,DTPA,Komplexbildner,µg/L,0.7,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,EDTA,Komplexbildner,µg/L,0.2,NA,,200
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,NTA,Komplexbildner,µg/L,0.5,NA,,200
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,β-ADA,Komplexbildner,µg/L,0.5,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"1,1,1-Trichlorethan",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"1,1-Dichlorethylen",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"1,2-Dichlorethan",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,3000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"cis-1,2-Dichlorethylen",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Dichlormethan,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,20000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Perchlorethylen,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,10000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Summe FHKW (incl. THM),Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,280,NA,,10000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Tetrachlorkohlenstoff,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,2000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,"trans-1,2-Dichlorethen",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Trichlorethylen,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,10000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Vinylchlorid,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,500
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Kalium,Metalle und weitere Elemente,mg/L,0.2,1.2,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Natrium,Metalle und weitere Elemente,mg/L,0.7,8.1,,200
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,aggressive Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,-1.9,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Calciumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.18,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,freie Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,3.1,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Gesamthärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.43,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Hydrogenkarbonat,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,,2.66,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Karbonathärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.15,1.33,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Kohlensäure im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,5.1,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Leitfähigkeit bei 20 °C,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",µS/cm,28,276,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Magnesiumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.09,0.25,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,pH,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,8.04,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,pH im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.83,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sättigungsindex,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,0.21,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,DOC (organischer Kohlenstoff gelöst),Summenparameter,mg/L,0.09,0.63,2,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,UV-Extinktion 254 nm,Summenparameter,Ext./m,0.1,0.9,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromdichlormethan,Trihalomethane (THM),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromoform,Trihalomethane (THM),ng/L,50,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Chloroform,Trihalomethane (THM),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Dibromchlormethan,Trihalomethane (THM),ng/L,20,NA,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/02,Summe THM,Trihalomethane (THM),ng/L,80,NA,,50000
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/03,Temperatur,Allgemeine Parameter,°C,,6.6,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/04,Temperatur,Allgemeine Parameter,°C,,6.6,,
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,3,,300
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/04,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-11,"Seewasserwerk Lengg, Reinwasser",W0215/04,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-11,"Grundwasserwerk Hardhof, Reinwasser",W0305,Temperatur,Allgemeine Parameter,°C,,12.3,,
2023-04-11,"Grundwasserwerk Hardhof, Reinwasser",W0305,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,5,,300
2023-04-11,"Grundwasserwerk Hardhof, Reinwasser",W0305,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-11,"Grundwasserwerk Hardhof, Reinwasser",W0305,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Chlorophyta,Biologische Parameter,µg/L,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Chrysophyta,Biologische Parameter,µg/L,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Crypto-/Dinogruppe,Biologische Parameter,µg/L,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Cyanobakterien,Biologische Parameter,µg/L,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Euglenophyta,Biologische Parameter,µg/L,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Phytoplankton,Biologische Parameter,µg/L,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-12,"Seewasserwerk Moos, Langsamfiltrat",W0108,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Ammonium,Allgemeine chemische Parameter,µg/L,3,7,,100
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Chlorat,Allgemeine chemische Parameter,mg/L,0.006,0.115,,0.2
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Chlorid,Allgemeine chemische Parameter,mg/L,0.2,7.3,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Chlorit,Allgemeine chemische Parameter,mg/L,0.006,NA,,0.2
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Fluorid,Allgemeine chemische Parameter,mg/L,0.003,0.062,,1.5
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Kieselsäure als Siliziumdioxid,Allgemeine chemische Parameter,mg/L,0.2,4.9,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Nitrat,Allgemeine chemische Parameter,mg/L,0.2,4.7,,40
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Nitrit,Allgemeine chemische Parameter,µg/L,1,NA,,100
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Phosphat-Phosphor,Allgemeine chemische Parameter,µg/L,2,3,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Sauerstoff,Allgemeine chemische Parameter,mg/L,0.2,10.67,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Sauerstoffsättigung,Allgemeine chemische Parameter,%,,94,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Sulfat,Allgemeine chemische Parameter,mg/L,0.2,12.9,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Temperatur,Allgemeine Parameter,°C,,7.4,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Benzol,Benzinzusatzstoffe,ng/L,20,NA,,1000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,ETBE,Benzinzusatzstoffe,ng/L,20,NA,,5000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Ethylbenzol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,m/p-Xylol,Benzinzusatzstoffe,ng/L,40,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,MTBE,Benzinzusatzstoffe,ng/L,20,NA,,5000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,o-Xylol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Summe Aliphaten C5-C10,Benzinzusatzstoffe,ng/L,300,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Summe BTEX,Benzinzusatzstoffe,ng/L,120,NA,,3000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,TAME,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Toluol,Benzinzusatzstoffe,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"[D-Asp3, E-Dhb7]-MC-RR gebunden",Biologische Parameter,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"[D-Asp3, E-Dhb7]-MC-RR gelöst",Biologische Parameter,ng/L,10,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Microcystin LR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Microcystin LR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Microcystin RR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Microcystin RR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Microcystin YR gebunden,Biologische Parameter,ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Microcystin YR gelöst,Biologische Parameter,ng/L,10,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"1,3-PDTA",Komplexbildner,µg/L,0.5,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,DTPA,Komplexbildner,µg/L,0.7,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,EDTA,Komplexbildner,µg/L,0.2,NA,,200
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,NTA,Komplexbildner,µg/L,0.5,NA,,200
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,β-ADA,Komplexbildner,µg/L,0.5,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"1,1,1-Trichlorethan",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"1,1-Dichlorethylen",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"1,2-Dichlorethan",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,3000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"cis-1,2-Dichlorethylen",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Dichlormethan,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,26,,20000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Perchlorethylen,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,10000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Summe FHKW (incl. THM),Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,280,1662,,10000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Tetrachlorkohlenstoff,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,2000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,"trans-1,2-Dichlorethen",Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Trichlorethylen,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,10000
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Vinylchlorid,Leichtflüchtige halogenierte Kohlenwasserstoffe (FHKW),ng/L,20,NA,,500
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Aluminium,Metalle und weitere Elemente,µg/L,5,26,,200
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Kalium,Metalle und weitere Elemente,mg/L,0.2,1.1,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Natrium,Metalle und weitere Elemente,mg/L,0.7,6.5,,200
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,aggressive Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,-2.6,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Calciumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.38,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,freie Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,5.3,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Gesamthärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.72,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Hydrogenkarbonat,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,,3.14,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Karbonathärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.15,1.57,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Kohlensäure im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,7.9,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Leitfähigkeit bei 20 °C,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",µS/cm,28,316,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Magnesiumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.09,0.34,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,pH,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.87,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,pH im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.7,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Sättigungsindex,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,0.17,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,DOC (organischer Kohlenstoff gelöst),Summenparameter,mg/L,0.09,0.53,2,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,UV-Extinktion 254 nm,Summenparameter,Ext./m,0.1,0.9,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Bromdichlormethan,Trihalomethane (THM),ng/L,20,284,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Bromoform,Trihalomethane (THM),ng/L,50,NA,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Chloroform,Trihalomethane (THM),ng/L,20,1276,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Dibromchlormethan,Trihalomethane (THM),ng/L,20,76,,
2023-04-12,"Seewasserwerk Moos, Reinwasser",W0115/01,Summe THM,Trihalomethane (THM),ng/L,80,1636,,50000
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/01,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,1,,300
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/01,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/01,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/01,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,72028,,
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/02,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/02,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/02,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/02,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,70822,,
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/03,Temperatur,Allgemeine Parameter,°C,,7.5,,
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/03,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,132,,300
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/03,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.3,,
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/03,E. coli,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/03,Enterokokken,Biologische Parameter,KbE/100 mL,1,NA,,0
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/03,Intaktzellzahl,Biologische Parameter,Zellen/mL,500,69039,,
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/04,Temperatur,Allgemeine Parameter,°C,,7.9,,
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/04,AMK (aerobe mesophile Keime),Biologische Parameter,KbE/mL,1,4,,300
2023-04-14,"Seewasserwerk Moos, Reinwasser",W0115/04,"ATP intra (Adenosintriphosphat, intrazellulär)",Biologische Parameter,pg/mL,0.8,2.1,,
