Datum,Standort,Kurzbezeichnung,Parameter,Parametergruppe,Einheit,Bestimmungsgrenze_Nachweisgrenze,Messwert,Richtwert,Höchstwert,CleanedName,lat,lon
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFBA (Perfluorbutansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,2.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFBS (Perfluorbutansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,2.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFDA (Perfluordecansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFDoDA (Perfluordodecansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFDoDS (Perfluordodecansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,2.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFDS (Perfluordecansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,2.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFHpA (Perfluorheptansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFHpS (Perfluorheptansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFHxA (Perfluorhexansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,2.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFHxS (Perfluorhexansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,0.5,0.8,,300.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFNA (Perfluornonansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,0.3,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFNS (Perfluornonansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.5,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFOA (Perfluoroctansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,0.3,1.9,,500.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFOS (Perfluoroctansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,0.5,3.2,,300.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFOSA (Perfluoroctansulfonamid),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,4.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFPeA (Perfluorpentansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,2.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFPeS (Perfluorpentansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFTeDA (Perfluortetradecansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFTrDA (Perfluortridecansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,3.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFTrDS (Perfluortridecansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.5,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFUnDA (Perfluorundecansäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,PFUnDS (Perfluorundecansulfonsäure),Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,1.5,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Summe PFAS-20,Per- und polyfluorierte Alkylverbindungen (PFAS),ng/L,27.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,"2,6-Dichlorbenzamid",Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Asulam,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Atrazin,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Atrazin-2-hydroxy,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Atrazin-desethyl-desisopropyl,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloridazon,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloridazon-desphenyl,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloridazon-methyl-desphenyl,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil R417888,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil R419492,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil R471811,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil SYN507900,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil SYN548580,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlorthalonil SYN548581,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chlortoluron,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,DEET,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Desethyl-atrazin,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Desisopropyl-atrazin,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Diazinon,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethachlor,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethachlor CGA 369873,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethenamid,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethoat,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dimethylsulfamid,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Diuron,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Diuron-desmethyl,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Ethofumesat,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Irgarol,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Isoproturon,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Isoproturon-desmethyl,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Linuron,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Mecoprop,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metalaxyl,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metamitron,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metamitron-desamino,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metazachlor,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metobromuron,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metolachlor,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metolachlor CGA 368208,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metolachlor SYN547977,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Metribuzin,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Monolinuron,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nicosulfuron ASDM,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nicosulfuron AUSN,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Nicosulfuron UCSN,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Oxadixyl,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Pirimicarb,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Prometryn,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Propazin,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Propiconazol,Pestizide und Metaboliten,ng/L,50.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Simazin,Pestizide und Metaboliten,ng/L,20.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Sulcotrion,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin,Pestizide und Metaboliten,ng/L,10.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin CGA 324007,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin LM2,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin LM4,Pestizide und Metaboliten,ng/L,5.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin SYN545666,Pestizide und Metaboliten,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin-desethyl,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbuthylazin-desethyl-2-hydroxy,Pestizide und Metaboliten,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Terbutryn,Pestizide und Metaboliten,ng/L,5.0,,,100.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,aggressive Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,-2.1,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Calciumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.27,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,freie Kohlensäure,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,4.4,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Gesamthärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.49,1.53,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Hydrogenkarbonat,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,,2.74,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Karbonathärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.15,1.37,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Kohlensäure im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mg/L,,6.5,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Leitfähigkeit bei 20 °C,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",µS/cm,28.0,287.0,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Magnesiumhärte,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",mmol/L,0.09,0.26,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,pH,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.8,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,pH im Gleichgewicht,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,7.63,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Sättigungsindex,"pH, Leitfähigkeit, Härten und Kalk-Kohlensäure Gleichgewicht",,,0.17,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Amidotrizoesäure,Röntgenkontrastmittel,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iohexol,Röntgenkontrastmittel,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iomeprol,Röntgenkontrastmittel,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iopamidol,Röntgenkontrastmittel,ng/L,10.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Iopromid,Röntgenkontrastmittel,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Ioxitalaminsäure,Röntgenkontrastmittel,ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,DOC (organischer Kohlenstoff gelöst),Summenparameter,mg/L,0.09,0.27,2.0,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,UV-Extinktion 254 nm,Summenparameter,Ext./m,0.1,0.5,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Bromdichlormethan,Trihalomethane (THM),ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Bromoform,Trihalomethane (THM),ng/L,50.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Chloroform,Trihalomethane (THM),ng/L,20.0,367.0,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Dibromchlormethan,Trihalomethane (THM),ng/L,20.0,,,,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-14,"Grundwasserwerk Hardhof, Reinwasser",W0305,Summe THM,Trihalomethane (THM),ng/L,80.0,367.0,,50000.0,"Grundwasserwerk Hardhof, Reinwasser",,
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Chlorophyta,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Chrysophyta,Biologische Parameter,µg/L,1.0,2.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Crypto-/Dinogruppe,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Cyanobakterien,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Euglenophyta,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton,Biologische Parameter,µg/L,1.0,2.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1.0,4.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0207,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1.0,11.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Chlorophyta,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Chrysophyta,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Crypto-/Dinogruppe,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Cyanobakterien,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Euglenophyta,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton,Biologische Parameter,µg/L,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton <2µm,Biologische Parameter,Anzahl/mL,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton >20µm,Biologische Parameter,Anzahl/mL,1.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Langsamfiltrat",W0208,Phytoplankton 2-20µm,Biologische Parameter,Anzahl/mL,1.0,5.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,TFMS (Trifluormethansulfonsäure),(Ultra)kurzkettige PFAS,ng/L,10.0,,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Ammonium,Allgemeine chemische Parameter,µg/L,3.0,9.0,,100.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromat,Allgemeine chemische Parameter,µg/L,0.1,1.3,,10.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Bromid,Allgemeine chemische Parameter,µg/L,2.0,13.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Chlorid,Allgemeine chemische Parameter,mg/L,0.2,6.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Fluorid,Allgemeine chemische Parameter,mg/L,0.003,0.06,,1.5,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Kieselsäure als Siliziumdioxid,Allgemeine chemische Parameter,mg/L,0.2,4.2,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Nitrat,Allgemeine chemische Parameter,mg/L,0.2,3.4,,40.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Nitrit,Allgemeine chemische Parameter,µg/L,1.0,,,100.0,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Phosphat-Phosphor,Allgemeine chemische Parameter,µg/L,2.0,5.0,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
2023-08-15,"Seewasserwerk Lengg, Reinwasser",W0215/02,Sauerstoff,Allgemeine chemische Parameter,mg/L,0.2,12.17,,,Seewasserwerk Lengg,47.3498459,8.572519284234765
